2026-06-14 18:17:16,315 | INFO | Server started
2026-06-14 18:17:24,051 | INFO | Connected ('127.0.0.1', 34295)
2026-06-14 18:17:31,358 | INFO | Login tes2
2026-06-14 18:58:50,984 | INFO | Login tes2
2026-06-14 18:59:16,875 | INFO | Login tes2
2026-06-14 18:59:59,484 | INFO | Logout tes2
2026-06-14 19:00:09,203 | INFO | Connected ('127.0.0.1', 10141)
2026-06-14 19:00:11,991 | INFO | Login test
